region,category,parameter,mode,powertrain,year,unit,value,Log_price,Log_range_km,Log_charging_time,Log_sales_volume,Log_co2_saved,Log_battery_capacity,Log_energy_efficiency,Log_weight_kg,Log_number_of_seats,Log_motor_power,Log_distance_traveled
Israel,Historical,EV charging points,EV,Publicly available fast,2015,charging points,0.100000001490116,0.7096391394807071,0.917609776270017,0.6534437180892348,0.7688052217040124,0.861342147376109,0.6079281838796537,0.18161747994689204,0.8294883449239059,0.5532947556651124,0.8559712379551736,0.8329963782035024
Israel,Historical,EV charging points,EV,Publicly available slow,2015,charging points,0.100000001490116,0.5100305628168549,0.7955967042570415,0.2876097547662786,0.7187542796592168,0.7923189892705841,0.3501458932481034,0.3372058466746649,0.7974375958332187,0.8769514395748776,0.660899639472659,0.7934628604240888
Israel,Historical,EV charging points,EV,Publicly available fast,2016,charging points,0.100000001490116,0.5204133015862293,0.32128928588368777,0.9358368265103346,0.6579861502099633,0.4213292817655102,0.22131562961874396,0.5469854591310231,0.784588688608391,0.6665911249368957,0.6632151319345092,0.34226273628286963
Israel,Historical,EV charging points,EV,Publicly available slow,2016,charging points,0.100000001490116,0.7246591568331358,0.3940900666889464,0.7922402922270486,0.5852332838976535,0.036536047906381985,0.7366981851817471,0.836373134498901,0.4624631010410454,0.0,0.8530138142562529,0.7891834138433658
Israel,Historical,EV stock,Cars,BEV,2016,Vehicles,1200.0,0.2502551719342492,0.5617706347395284,0.5491218850389011,0.4063299150165993,0.3428313278193237,0.6535195992414973,0.6786815755721242,0.682641297388046,1.0,0.6651774874508063,0.5673819176563537
Israel,Historical,EV sales,Cars,PHEV,2016,Vehicles,63.0,0.2906233584527307,0.6383669527596274,0.984025581387873,0.6805859454606815,0.595111891047036,0.526566553411083,0.6080946163729338,0.5669141087563823,1.0,0.4032734428942253,0.8008780057650329
Israel,Historical,EV stock,Cars,PHEV,2016,Vehicles,200.0,0.5170325240354625,0.9266570681472628,0.7125060900412615,0.8830789176112321,0.9298166247284193,0.7322339485885812,0.5040644472977963,0.8224789100889129,1.0,0.6623669787182203,0.7930610066409156
Israel,Historical,EV sales share,Cars,EV,2016,percent,0.021999999880791,0.5070665767341946,0.9013178280140914,0.7230236322768997,0.6710907547727705,0.7645212429283951,0.4872270955741842,0.1094620440721199,0.29926308572186766,0.5532947556651124,0.6601648517297058,0.8359478707518866
Israel,Historical,EV stock share,Cars,EV,2016,percent,0.054000001400709,0.5122665866042766,0.8581891689981609,0.9064391068635652,0.8743131367178374,0.9065105932579766,0.29062956987701605,0.25986142542905977,0.5960706181123054,1.0,0.6610928806310832,0.8753076515653828
Israel,Historical,EV sales share,Buses,EV,2016,percent,0.109999999403954,0.3442370318338881,0.3033456950180493,0.7326222901980187,0.7582583491289228,0.4963102045861064,0.09995222323897779,0.5817625344538656,0.5424992335481305,0.7314158822675507,0.5107846404426852,0.7975271993015896
Israel,Historical,EV stock share,Buses,EV,2016,percent,0.016000000759959,0.20778818802343757,0.8769512366152628,0.7486136667846597,0.4475872094490745,0.5547570406272176,0.5285349996292168,0.402618793522204,0.11111208184993782,1.0,0.0,0.99136832347966
Israel,Historical,EV sales,Buses,BEV,2016,Vehicles,5.0,0.0020185628604103556,0.5113448366006212,0.9577132298113055,0.3650048254461391,0.27948721838891755,0.3501458932481034,0.5130168295018808,0.8613220273807265,1.0,0.0819467355217185,0.812852739072992
Israel,Historical,EV stock,Buses,BEV,2016,Vehicles,5.0,0.50601125955966,0.39656933338507705,0.7103726491006284,0.754765481004013,0.3848953432040446,0.29062956987701605,0.5454013215371524,0.22717578868422095,0.6508532210714126,0.6591968867563693,0.8994328090266497
Israel,Historical,EV stock,Buses,BEV,2017,Vehicles,45.0,0.7323051994915257,0.9013178280140914,0.7110849245881278,0.7175881509383952,0.8383184334115322,0.30322353260641877,0.24133950393953973,0.4038768103086783,0.5532947556651124,0.5295672311748523,0.7864501508205808
Israel,Historical,EV sales,Buses,BEV,2017,Vehicles,40.0,0.7487545375048654,0.8449250008539118,0.713922765232716,0.670379609178112,0.7257755629152821,0.6995871137521605,0.5334282198909283,0.6114486350090562,0.8769514395748776,0.8039720350322836,0.26078090226578166
Israel,Historical,EV stock share,Buses,EV,2017,percent,0.140000000596046,0.5754520151244549,0.6386388716301197,0.4332166578139921,0.3938195543306824,0.3006978540379278,0.3501458932481034,0.5165866734004677,0.561968539984588,0.0,0.03757152015306575,0.924621963367195
Israel,Historical,EV sales share,Buses,EV,2017,percent,0.949999988079071,0.5090950481009564,0.3658600491013402,0.7216354660749376,0.6796950601604332,0.4616562262210139,0.6146236679360775,0.7457067962654264,0.8150828807785642,0.6526172783642754,0.660242232979328,0.7935261487220187
Israel,Historical,EV stock share,Cars,EV,2017,percent,0.109999999403954,0.16009977832429811,0.847609829803263,0.7538198480625967,0.7463613577611286,0.7914707427559359,0.5766042565494873,0.4421040899375491,0.5599232428975878,0.3236566839097653,0.46665025408088834,0.8011719894290605
Israel,Historical,EV sales share,Cars,EV,2017,percent,0.519999980926514,0.5670912184547223,0.9281471299852762,0.2984581224514111,0.8858386627924495,0.917101115757082,0.5357465670547967,0.16070515892441717,0.4424038394462544,0.6347987795745893,0.6621740778003358,0.754644408730551
Israel,Historical,EV stock,Cars,PHEV,2017,Vehicles,1700.0,0.22134186741021722,0.648094295253715,0.6809119842021689,0.9213955056300436,0.828224893164487,0.4201590003513924,0.48661422701022505,0.5428336915172647,0.3236566839097653,0.3090801021689802,0.8788961296774715
Israel,Historical,EV sales,Cars,PHEV,2017,Vehicles,1500.0,0.21558156852222865,0.820947790050562,0.7188461735643822,0.884973631696266,0.8943563973826413,0.6425614137508133,0.5112563507769136,0.7719310203927234,1.0,0.4963704272019229,0.29927380755880906
Israel,Historical,EV stock,Cars,BEV,2017,Vehicles,1400.0,0.1627414960670599,0.5123546767147584,0.7278486462101014,0.7451916372052758,0.6030607627095131,0.46304309356002915,0.570034952811222,0.8253540241909683,0.3236566839097653,0.46665025408088834,0.9228122457193968
Israel,Historical,EV sales,Cars,BEV,2017,Vehicles,130.0,0.7200284349426092,0.6760294081823714,0.7271625292818961,0.8133780255851257,0.7211862815972633,0.22131562961874396,0.36182764142464563,0.2407878912707062,1.0,0.3027648734994508,0.7867970818545578
Israel,Historical,EV charging points,EV,Publicly available fast,2017,charging points,0.100000001490116,0.49589827899882444,0.7756244253859104,0.7360011858045471,0.286508843067278,0.4063639318498494,0.5187485253591164,0.5420099157283901,0.18991088693875824,0.6383944415109528,0.5568568504564597,0.916504182207782
Israel,Historical,EV charging points,EV,Publicly available slow,2017,charging points,0.100000001490116,0.5117570930647233,0.5479398857481692,0.9928438891129122,0.7459798755908857,0.626069703700571,0.6553006537519994,0.7497201041824971,0.539312408501333,0.6311868476193176,0.2636694558668622,0.7934066726777314
Israel,Historical,EV charging points,EV,Publicly available fast,2018,charging points,0.100000001490116,0.5106758054034088,0.4434435778253618,0.9706636556630365,0.7307089488509271,0.5412379938484561,0.10175635893790336,0.3793163115163364,0.7911328944351048,1.0,0.1237554362118436,0.793439729081177
Israel,Historical,EV charging points,EV,Publicly available slow,2018,charging points,0.100000001490116,0.5034816417069514,0.5442896578456782,0.6284812061816517,0.8022224149951489,0.6608535344411585,0.7044084967594926,0.7504581952742214,0.5588290240555684,0.6365986351289066,0.658576708461454,0.9487731882475807
Israel,Historical,EV sales,Cars,BEV,2018,Vehicles,130.0,0.2654852403764423,0.4014865833945167,0.676321049980705,0.747896922819792,0.5442208342690565,0.658893766457175,0.7813093793543252,0.5692954860755677,1.0,0.6167920126593667,0.7991952503877067
Israel,Historical,EV stock,Cars,BEV,2018,Vehicles,1500.0,0.6538209129133907,0.8564434154609344,0.7202429887908949,0.34924062972595626,0.4598283884004618,0.6903709806528449,0.5101101608165893,0.44188265420717343,0.7314158822675507,0.6569073388055799,0.7893645690201581
Israel,Historical,EV sales,Cars,PHEV,2018,Vehicles,3600.0,0.5177170519792273,0.35240770795501386,0.7244075140084628,0.6730951322013188,0.3108277267011331,0.31169922403166206,0.5888213035616102,0.6764908175615858,0.5532947556651124,0.27033391858635936,0.5507113780634576
Israel,Historical,EV stock,Cars,PHEV,2018,Vehicles,5300.0,0.6049747256768718,0.6933186864315195,0.7237161070478825,0.7525718581222889,0.7103973632121,0.20597334172096615,0.3188458834995812,0.5310600771387124,0.0,0.6583440043981708,0.863526000829383
Israel,Historical,EV stock share,Cars,EV,2018,percent,0.230000004172325,0.4905407047615835,0.34966746422894057,0.9405543741667174,0.4756120755064588,0.28253952007399186,0.5893890658875769,0.7682655610637513,0.7712887823232215,0.6455375370534095,0.6085280474375034,0.7941481625926952
Israel,Historical,EV sales share,Cars,EV,2018,percent,1.20000004768372,0.4621315006487414,0.620964666031649,0.8857120949253812,0.8724858183891508,0.7851585064069008,0.17350606271671265,0.3155651043718265,0.6465948331263753,0.0,0.6628682804007378,0.7945565466855005
Israel,Historical,EV sales share,Buses,EV,2018,percent,0.610000014305115,0.4281677916180229,0.8674393367417432,0.7244075140084628,0.9049204016918195,0.912543787411744,0.5634198578646314,0.42167639096076426,0.5599546117811949,0.6293747342414246,0.6605903461625267,0.9758921119173292
Israel,Historical,EV stock share,Buses,EV,2018,percent,0.230000004172325,0.3519787433446204,0.7793357382904691,0.21849208528459432,0.5071195815796377,0.5857646678818617,0.42548554935334604,0.3357406477307353,0.5845367375947097,0.3236566839097653,0.7270818871549038,0.0568104276964263
Israel,Historical,EV sales,Buses,BEV,2018,Vehicles,23.0,0.7631779981447284,0.6986975940662348,0.7195451251090214,0.4604414082997472,0.43653453465196546,0.09995222323897779,0.30990294103860216,0.3311524262997212,0.6508532210714126,0.5202369199605879,0.7854730607868987
Israel,Historical,EV stock,Buses,BEV,2018,Vehicles,78.0,0.5219948721835586,0.8860421770649733,0.2553657837925408,0.7954718398306664,0.8276871731060466,0.5491871978860452,0.4066907800833951,0.15001819731675425,0.6347987795745893,0.6208888456378303,0.5648736748380849
Israel,Historical,EV stock,Buses,BEV,2019,Vehicles,94.0,0.5298052101593402,0.30638727364234497,0.7312635699913493,0.8544158271162279,0.5795888030863178,0.7681774861669795,0.7909164601525628,0.8183071668141686,0.3236566839097653,0.6612088005425827,0.792759458080746
Israel,Historical,EV sales,Buses,BEV,2019,Vehicles,16.0,0.6830597217648933,0.7871370513326006,0.7174449932831932,0.7699354884807876,0.7751082648335385,0.7411156749832084,0.6793741650491772,0.5841849444218781,0.7314158822675507,0.5657292204987368,0.792697266491242
Israel,Historical,EV stock share,Buses,EV,2019,percent,0.259999990463257,0.7006605237796499,0.8367713791589944,0.9988776531684492,0.5823032069969845,0.6791374126343833,0.5956390531091287,0.4710317381437613,0.5352064083860757,0.6578861793434287,0.9803896025530356,0.8111387900566474
Israel,Historical,EV sales share,Buses,EV,2019,percent,0.370000004768372,0.8217541554640668,0.8247222090733033,0.7167427577048981,0.761861992686919,0.7529616509873068,0.7454873868646736,0.575702471198731,0.5543284132913593,0.6401862168988539,0.32770145104823234,0.7829442179964343
Israel,Historical,EV sales share,Cars,EV,2019,percent,1.60000002384186,0.49780818579055897,0.8110972276818924,0.7216354660749376,0.7510218238069357,0.792669970742666,0.5311453880142407,0.44236382276173936,0.6605052037939068,0.6490852566717202,0.9342193000089054,0.9830514067991731
Israel,Historical,EV stock share,Cars,EV,2019,percent,0.370000004768372,0.5196201137362397,0.6740660098176112,0.5324748751570517,0.7210444149707342,0.6872003219148047,0.5425555878407797,0.5807335212362655,0.7352007526645359,0.6490852566717202,0.27693751778270226,0.5163913712335293
Israel,Historical,EV stock,Cars,PHEV,2019,Vehicles,9200.0,0.508316295044553,0.764418466284049,0.4796636326885134,0.738317023739206,0.701598706282727,0.7411156749832084,0.6101768113120761,0.6570903657663392,0.6490852566717202,0.6601648517297058,0.8431718630694123
Israel,Historical,EV sales,Cars,PHEV,2019,Vehicles,3900.0,0.27081342012751364,0.8293954092857423,0.7278486462101014,0.720019463517823,0.759169072156365,0.3501458932481034,0.09866749083698723,0.45685739870466513,0.0,0.7410550579383197,0.9317500425205343
Israel,Historical,EV stock,Cars,BEV,2019,Vehicles,2200.0,0.7792076611995871,0.6028809835906126,0.8890743402203772,0.8339050618253867,0.7550108025030794,0.07936929128577863,0.4176571729925088,0.5289553022029008,0.5532947556651124,0.7943945561224308,0.7845518944984491
Israel,Historical,EV sales,Cars,BEV,2019,Vehicles,850.0,0.058991354911215765,0.33681079246459444,0.27836453392506233,0.8140053909654434,0.5874606018064151,0.5700635608602649,0.7360453949657398,0.543396906075551,0.6455375370534095,0.6679005566850864,0.7180295898439528
Israel,Historical,EV charging points,EV,Publicly available fast,2019,charging points,0.100000001490116,0.5076279198529896,0.7939277343953013,0.7230236322768997,0.6067823212043875,0.6242024402263476,0.6694409763466198,0.566346275067302,0.5164097420104321,0.5532947556651124,0.6043603754595814,0.7936307035908352
Israel,Historical,EV charging points,EV,Publicly available slow,2019,charging points,0.100000001490116,0.5042653391683505,0.3578378122508721,0.15432891179492894,0.7198182408022227,0.5335589850962724,0.5428369259114323,0.7040987474888268,0.8389462661689207,1.0,0.6590031381722672,0.8913511769725386
Israel,Historical,EV charging points,EV,Publicly available fast,2020,charging points,0.100000001490116,0.7500110922214365,0.8275320467526266,0.7292177383428012,0.6056902935181774,0.6611392392655736,0.5422740620236535,0.41362612313683156,0.41859872570202494,0.6490852566717202,0.6558182318530879,0.7858880609202723
Israel,Historical,EV sales,Cars,BEV,2020,Vehicles,1500.0,0.3246514395285285,0.5357257342751407,0.07942564816837253,0.5831453370056998,0.3167718700709593,0.5634198578646314,0.6812336426837583,0.5574096357088605,0.6543774457812306,0.8165478143807379,0.7980909157460241
Israel,Historical,EV sales,Vans,BEV,2020,Vehicles,45.0,0.792334677377097,0.6424566655389061,0.9981278581357135,0.8678297605939558,0.7796202444787589,0.21965503322357827,0.38487050252821564,0.3612110291998505,0.7314158822675507,0.947342874145984,0.8722282280357878
Israel,Historical,EV stock,Vans,BEV,2020,Vehicles,2.0,0.44261202213098905,0.6008443468380078,0.7333001094126503,0.7470857077418649,0.5950267390457061,0.3923677437416875,0.485063829401441,0.41049944543167705,0.6508532210714126,0.6599326582827869,0.9147046783565522
Israel,Historical,EV stock,Cars,BEV,2020,Vehicles,3800.0,0.7273378506600974,0.7061788514443184,0.7160394205801467,0.32027705773465254,0.4013307748534637,0.5211980073710472,0.5696139551004519,0.6113227785128696,0.5532947556651124,0.6522672624187886,0.954095140858525
Israel,Historical,EV sales,Cars,PHEV,2020,Vehicles,5400.0,0.5157941623862445,0.5945669657319856,0.7188461735643822,0.5803751601379199,0.5088956345356189,0.5544184360737385,0.6364818307418901,0.7861192473365897,0.3236566839097653,0.9044806044270581,0.5194256905222607
Israel,Historical,EV stock,Cars,PHEV,2020,Vehicles,15000.0,0.41503329733344785,0.6938367963366432,0.7278486462101014,0.8362378372860468,0.7792148174034036,0.5088820574079607,0.5587173842323919,0.529565899165652,0.3236566839097653,0.6632151319345092,0.795789945943282
Israel,Historical,EV stock share,Cars,EV,2020,percent,0.579999983310699,0.240924101407753,0.5264032137583825,0.736673920101925,0.6800149594089575,0.45283279101469376,0.491616173880024,0.6692409622032905,0.30051401410751755,0.0,0.9728963843429286,0.6689765034468924
Israel,Historical,EV sales share,Cars,EV,2020,percent,2.59999990463257,0.7349362651657447,0.4858250251412566,0.4526299637625901,0.8862355947535643,0.765133923423906,0.7322339485885812,0.7798882817887592,0.7115805039477658,0.8769514395748776,0.6582664197321733,0.7603768081833358
Israel,Historical,EV sales share,Buses,EV,2020,percent,0.870000004768372,0.5363184555296812,0.2617763609170394,0.7257871376356613,0.7275087119128969,0.4973061319755173,0.30322353260641877,0.6328706030695611,0.7931293639926045,1.0,0.9703812893327894,0.8129031664823945
Israel,Historical,EV stock share,Buses,EV,2020,percent,0.319999992847443,0.10631306067050339,0.9311122864569332,0.7117960703757279,0.6910976270381695,0.8735373967103638,0.33889545528898823,0.24607771720427507,0.7308935883936103,0.7314158822675507,0.6660607318840137,0.8021248749106924
Israel,Historical,EV sales share,Vans,EV,2020,percent,0.360000014305115,0.5222053629687728,0.7945920546818737,0.7237161070478825,0.8422109880767823,0.8284579602086232,0.5471042455571256,0.5166196636664623,0.45069578392409326,0.7314158822675507,0.6634847903700059,0.6265660648091234
